"No.","Time","TCP Delta","Length","Protocol","Stream index","Destination Port","Time since first frame in this TCP stream","Epoch Arrival Time","Info"
"302","21:43:07","0.000042000","44","TCP","3","57120","40.581113000","1726620187.212323000","mbap(502)  >  57120 [ACK] Seq=210 Ack=241 Win=2619392 Len=0"
"303","21:43:07","0.005460000","55","Modbus/TCP","3","57120","40.586573000","1726620187.217783000","Response: Trans:    20; Unit:   3, Func:   4: Read Input Registers"
"304","21:43:07","0.000054000","44","TCP","3","502","40.586627000","1726620187.217837000","57120  >  mbap(502) [ACK] Seq=241 Ack=221 Win=2619392 Len=0"
"305","21:43:09","1.997372000","56","Modbus/TCP","3","502","42.583999000","1726620189.215209000","   Query: Trans:    21; Unit:   3, Func:   4: Read Input Registers"
"306","21:43:09","0.000041000","44","TCP","3","57120","42.584040000","1726620189.215250000","mbap(502)  >  57120 [ACK] Seq=221 Ack=253 Win=2619392 Len=0"
"307","21:43:09","0.005525000","55","Modbus/TCP","3","57120","42.589565000","1726620189.220775000","Response: Trans:    21; Unit:   3, Func:   4: Read Input Registers"
"308","21:43:09","0.000051000","44","TCP","3","502","42.589616000","1726620189.220826000","57120  >  mbap(502) [ACK] Seq=253 Ack=232 Win=2619392 Len=0"
"309","21:43:11","2.009358000","56","Modbus/TCP","3","502","44.598974000","1726620191.230184000","   Query: Trans:    22; Unit:   3, Func:   4: Read Input Registers"
"310","21:43:11","0.000043000","44","TCP","3","57120","44.599017000","1726620191.230227000","mbap(502)  >  57120 [ACK] Seq=232 Ack=265 Win=2619392 Len=0"
"311","21:43:11","0.011714000","55","Modbus/TCP","3","57120","44.610731000","1726620191.241941000","Response: Trans:    22; Unit:   3, Func:   4: Read Input Registers"
"312","21:43:11","0.000101000","44","TCP","3","502","44.610832000","1726620191.242042000","57120  >  mbap(502) [ACK] Seq=265 Ack=243 Win=2619392 Len=0"
"313","21:43:13","1.998287000","56","Modbus/TCP","3","502","46.609119000","1726620193.240329000","   Query: Trans:    23; Unit:   3, Func:   4: Read Input Registers"
"314","21:43:13","0.000044000","44","TCP","3","57120","46.609163000","1726620193.240373000","mbap(502)  >  57120 [ACK] Seq=243 Ack=277 Win=2619392 Len=0"
"315","21:43:13","0.005337000","55","Modbus/TCP","3","57120","46.614500000","1726620193.245710000","Response: Trans:    23; Unit:   3, Func:   4: Read Input Registers"
"316","21:43:13","0.000027000","44","TCP","3","502","46.614527000","1726620193.245737000","57120  >  mbap(502) [ACK] Seq=277 Ack=254 Win=2619392 Len=0"
"317","21:43:15","2.019732000","56","Modbus/TCP","3","502","48.634259000","1726620195.265469000","   Query: Trans:    24; Unit:   3, Func:   4: Read Input Registers"
"318","21:43:15","0.000034000","44","TCP","3","57120","48.634293000","1726620195.265503000","mbap(502)  >  57120 [ACK] Seq=254 Ack=289 Win=2619392 Len=0"
"319","21:43:15","0.005417000","55","Modbus/TCP","3","57120","48.639710000","1726620195.270920000","Response: Trans:    24; Unit:   3, Func:   4: Read Input Registers"
"320","21:43:15","0.000082000","44","TCP","3","502","48.639792000","1726620195.271002000","57120  >  mbap(502) [ACK] Seq=289 Ack=265 Win=2619392 Len=0"
"321","21:43:17","1.986738000","56","Modbus/TCP","3","502","50.626530000","1726620197.257740000","   Query: Trans:    25; Unit:   3, Func:   4: Read Input Registers"
"322","21:43:17","0.000048000","44","TCP","3","57120","50.626578000","1726620197.257788000","mbap(502)  >  57120 [ACK] Seq=265 Ack=301 Win=2619392 Len=0"
"323","21:43:17","0.014027000","55","Modbus/TCP","3","57120","50.640605000","1726620197.271815000","Response: Trans:    25; Unit:   3, Func:   4: Read Input Registers"
"324","21:43:17","0.000048000","44","TCP","3","502","50.640653000","1726620197.271863000","57120  >  mbap(502) [ACK] Seq=301 Ack=276 Win=2619392 Len=0"
"325","21:43:19","1.996110000","56","Modbus/TCP","3","502","52.636763000","1726620199.267973000","   Query: Trans:    26; Unit:   3, Func:   4: Read Input Registers"
"326","21:43:19","0.000042000","44","TCP","3","57120","52.636805000","1726620199.268015000","mbap(502)  >  57120 [ACK] Seq=276 Ack=313 Win=2619392 Len=0"
"327","21:43:19","0.008886000","55","Modbus/TCP","3","57120","52.645691000","1726620199.276901000","Response: Trans:    26; Unit:   3, Func:   4: Read Input Registers"
"328","21:43:19","0.000026000","44","TCP","3","502","52.645717000","1726620199.276927000","57120  >  mbap(502) [ACK] Seq=313 Ack=287 Win=2619392 Len=0"
"329","21:43:21","1.998271000","56","Modbus/TCP","3","502","54.643988000","1726620201.275198000","   Query: Trans:    27; Unit:   3, Func:   4: Read Input Registers"
"330","21:43:21","0.000049000","44","TCP","3","57120","54.644037000","1726620201.275247000","mbap(502)  >  57120 [ACK] Seq=287 Ack=325 Win=2619392 Len=0"
"331","21:43:21","0.005840000","55","Modbus/TCP","3","57120","54.649877000","1726620201.281087000","Response: Trans:    27; Unit:   3, Func:   4: Read Input Registers"
"332","21:43:21","0.000039000","44","TCP","3","502","54.649916000","1726620201.281126000","57120  >  mbap(502) [ACK] Seq=325 Ack=298 Win=2619392 Len=0"
"333","21:43:23","2.001291000","56","Modbus/TCP","3","502","56.651207000","1726620203.282417000","   Query: Trans:    28; Unit:   3, Func:   4: Read Input Registers"
"334","21:43:23","0.000040000","44","TCP","3","57120","56.651247000","1726620203.282457000","mbap(502)  >  57120 [ACK] Seq=298 Ack=337 Win=2619392 Len=0"
"335","21:43:23","0.009548000","55","Modbus/TCP","3","57120","56.660795000","1726620203.292005000","Response: Trans:    28; Unit:   3, Func:   4: Read Input Registers"
"336","21:43:23","0.000037000","44","TCP","3","502","56.660832000","1726620203.292042000","57120  >  mbap(502) [ACK] Seq=337 Ack=309 Win=2619392 Len=0"
"337","21:43:25","1.993376000","56","Modbus/TCP","3","502","58.654208000","1726620205.285418000","   Query: Trans:    29; Unit:   3, Func:   4: Read Input Registers"
"338","21:43:25","0.000044000","44","TCP","3","57120","58.654252000","1726620205.285462000","mbap(502)  >  57120 [ACK] Seq=309 Ack=349 Win=2619392 Len=0"
"339","21:43:25","0.011747000","55","Modbus/TCP","3","57120","58.665999000","1726620205.297209000","Response: Trans:    29; Unit:   3, Func:   4: Read Input Registers"
"340","21:43:25","0.000064000","44","TCP","3","502","58.666063000","1726620205.297273000","57120  >  mbap(502) [ACK] Seq=349 Ack=320 Win=2619392 Len=0"
"341","21:43:27","2.001941000","56","Modbus/TCP","3","502","60.668004000","1726620207.299214000","   Query: Trans:    30; Unit:   3, Func:   4: Read Input Registers"
"342","21:43:27","0.000043000","44","TCP","3","57120","60.668047000","1726620207.299257000","mbap(502)  >  57120 [ACK] Seq=320 Ack=361 Win=2619392 Len=0"
"343","21:43:27","0.002296000","55","Modbus/TCP","3","57120","60.670343000","1726620207.301553000","Response: Trans:    30; Unit:   3, Func:   4: Read Input Registers"
"344","21:43:27","0.000040000","44","TCP","3","502","60.670383000","1726620207.301593000","57120  >  mbap(502) [ACK] Seq=361 Ack=331 Win=2619392 Len=0"
"345","21:43:29","2.002899000","56","Modbus/TCP","3","502","62.673282000","1726620209.304492000","   Query: Trans:    31; Unit:   3, Func:   4: Read Input Registers"
"346","21:43:29","0.000050000","44","TCP","3","57120","62.673332000","1726620209.304542000","mbap(502)  >  57120 [ACK] Seq=331 Ack=373 Win=2619392 Len=0"
"347","21:43:29","0.005732000","55","Modbus/TCP","3","57120","62.679064000","1726620209.310274000","Response: Trans:    31; Unit:   3, Func:   4: Read Input Registers"
"348","21:43:29","0.000110000","44","TCP","3","502","62.679174000","1726620209.310384000","57120  >  mbap(502) [ACK] Seq=373 Ack=342 Win=2619392 Len=0"
"349","21:43:31","2.006483000","56","Modbus/TCP","3","502","64.685657000","1726620211.316867000","   Query: Trans:    32; Unit:   3, Func:   4: Read Input Registers"
"350","21:43:31","0.000048000","44","TCP","3","57120","64.685705000","1726620211.316915000","mbap(502)  >  57120 [ACK] Seq=342 Ack=385 Win=2619392 Len=0"
"351","21:43:31","0.003284000","55","Modbus/TCP","3","57120","64.688989000","1726620211.320199000","Response: Trans:    32; Unit:   3, Func:   4: Read Input Registers"
"352","21:43:31","0.000052000","44","TCP","3","502","64.689041000","1726620211.320251000","57120  >  mbap(502) [ACK] Seq=385 Ack=353 Win=2619392 Len=0"
"353","21:43:33","1.985351000","56","Modbus/TCP","3","502","66.674392000","1726620213.305602000","   Query: Trans:    33; Unit:   3, Func:   4: Read Input Registers"
"354","21:43:33","0.000064000","44","TCP","3","57120","66.674456000","1726620213.305666000","mbap(502)  >  57120 [ACK] Seq=353 Ack=397 Win=2619392 Len=0"
"355","21:43:33","0.000140000","55","Modbus/TCP","3","57120","66.674596000","1726620213.305806000","Response: Trans:    33; Unit:   3, Func:   4: Read Input Registers"
"356","21:43:33","0.000030000","44","TCP","3","502","66.674626000","1726620213.305836000","57120  >  mbap(502) [ACK] Seq=397 Ack=364 Win=2619392 Len=0"
"357","21:43:35","2.026516000","56","Modbus/TCP","3","502","68.701142000","1726620215.332352000","   Query: Trans:    34; Unit:   3, Func:   4: Read Input Registers"
"358","21:43:35","0.000048000","44","TCP","3","57120","68.701190000","1726620215.332400000","mbap(502)  >  57120 [ACK] Seq=364 Ack=409 Win=2619392 Len=0"
"359","21:43:35","0.001675000","55","Modbus/TCP","3","57120","68.702865000","1726620215.334075000","Response: Trans:    34; Unit:   3, Func:   4: Read Input Registers"
"360","21:43:35","0.000051000","44","TCP","3","502","68.702916000","1726620215.334126000","57120  >  mbap(502) [ACK] Seq=409 Ack=375 Win=2619392 Len=0"
"361","21:43:37","2.008358000","56","Modbus/TCP","3","502","70.711274000","1726620217.342484000","   Query: Trans:    35; Unit:   3, Func:   4: Read Input Registers"
"362","21:43:37","0.000049000","44","TCP","3","57120","70.711323000","1726620217.342533000","mbap(502)  >  57120 [ACK] Seq=375 Ack=421 Win=2619392 Len=0"
"363","21:43:37","0.016501000","55","Modbus/TCP","3","57120","70.727824000","1726620217.359034000","Response: Trans:    35; Unit:   3, Func:   4: Read Input Registers"
"364","21:43:37","0.000048000","44","TCP","3","502","70.727872000","1726620217.359082000","57120  >  mbap(502) [ACK] Seq=421 Ack=386 Win=2619392 Len=0"
"365","21:43:39","1.990204000","56","Modbus/TCP","3","502","72.718076000","1726620219.349286000","   Query: Trans:    36; Unit:   3, Func:   4: Read Input Registers"
"366","21:43:39","0.000066000","44","TCP","3","57120","72.718142000","1726620219.349352000","mbap(502)  >  57120 [ACK] Seq=386 Ack=433 Win=2619136 Len=0"
"367","21:43:39","0.014673000","55","Modbus/TCP","3","57120","72.732815000","1726620219.364025000","Response: Trans:    36; Unit:   3, Func:   4: Read Input Registers"
"368","21:43:39","0.000043000","44","TCP","3","502","72.732858000","1726620219.364068000","57120  >  mbap(502) [ACK] Seq=433 Ack=397 Win=2619392 Len=0"
"369","21:43:41","1.999269000","56","Modbus/TCP","3","502","74.732127000","1726620221.363337000","   Query: Trans:    37; Unit:   3, Func:   4: Read Input Registers"
"370","21:43:41","0.000092000","44","TCP","3","57120","74.732219000","1726620221.363429000","mbap(502)  >  57120 [ACK] Seq=397 Ack=445 Win=2619136 Len=0"
"371","21:43:41","0.007373000","55","Modbus/TCP","3","57120","74.739592000","1726620221.370802000","Response: Trans:    37; Unit:   3, Func:   4: Read Input Registers"
"372","21:43:41","0.000103000","44","TCP","3","502","74.739695000","1726620221.370905000","57120  >  mbap(502) [ACK] Seq=445 Ack=408 Win=2619392 Len=0"
"373","21:43:43","2.047685000","56","Modbus/TCP","3","502","76.787380000","1726620223.418590000","   Query: Trans:    38; Unit:   3, Func:   4: Read Input Registers"
"374","21:43:43","0.000041000","44","TCP","3","57120","76.787421000","1726620223.418631000","mbap(502)  >  57120 [ACK] Seq=408 Ack=457 Win=2619136 Len=0"
"375","21:43:43","0.006550000","55","Modbus/TCP","3","57120","76.793971000","1726620223.425181000","Response: Trans:    38; Unit:   3, Func:   4: Read Input Registers"
"376","21:43:43","0.000049000","44","TCP","3","502","76.794020000","1726620223.425230000","57120  >  mbap(502) [ACK] Seq=457 Ack=419 Win=2619136 Len=0"
"377","21:43:45","1.992001000","56","Modbus/TCP","3","502","78.786021000","1726620225.417231000","   Query: Trans:    39; Unit:   3, Func:   4: Read Input Registers"
"378","21:43:45","0.000041000","44","TCP","3","57120","78.786062000","1726620225.417272000","mbap(502)  >  57120 [ACK] Seq=419 Ack=469 Win=2619136 Len=0"
"379","21:43:45","0.017527000","55","Modbus/TCP","3","57120","78.803589000","1726620225.434799000","Response: Trans:    39; Unit:   3, Func:   4: Read Input Registers"
"380","21:43:45","0.000046000","44","TCP","3","502","78.803635000","1726620225.434845000","57120  >  mbap(502) [ACK] Seq=469 Ack=430 Win=2619136 Len=0"
"381","21:43:47","1.986308000","56","Modbus/TCP","3","502","80.789943000","1726620227.421153000","   Query: Trans:    40; Unit:   3, Func:   4: Read Input Registers"
"382","21:43:47","0.000050000","44","TCP","3","57120","80.789993000","1726620227.421203000","mbap(502)  >  57120 [ACK] Seq=430 Ack=481 Win=2619136 Len=0"
"383","21:43:47","0.017748000","55","Modbus/TCP","3","57120","80.807741000","1726620227.438951000","Response: Trans:    40; Unit:   3, Func:   4: Read Input Registers"
"384","21:43:47","0.000103000","44","TCP","3","502","80.807844000","1726620227.439054000","57120  >  mbap(502) [ACK] Seq=481 Ack=441 Win=2619136 Len=0"
"385","21:43:49","1.998033000","56","Modbus/TCP","3","502","82.805877000","1726620229.437087000","   Query: Trans:    41; Unit:   3, Func:   4: Read Input Registers"
"386","21:43:49","0.000070000","44","TCP","3","57120","82.805947000","1726620229.437157000","mbap(502)  >  57120 [ACK] Seq=441 Ack=493 Win=2619136 Len=0"
"387","21:43:49","0.006567000","55","Modbus/TCP","3","57120","82.812514000","1726620229.443724000","Response: Trans:    41; Unit:   3, Func:   4: Read Input Registers"
"388","21:43:49","0.000052000","44","TCP","3","502","82.812566000","1726620229.443776000","57120  >  mbap(502) [ACK] Seq=493 Ack=452 Win=2619136 Len=0"
"389","21:43:51","2.003205000","56","Modbus/TCP","3","502","84.815771000","1726620231.446981000","   Query: Trans:    42; Unit:   3, Func:   4: Read Input Registers"
"390","21:43:51","0.000087000","44","TCP","3","57120","84.815858000","1726620231.447068000","mbap(502)  >  57120 [ACK] Seq=452 Ack=505 Win=2619136 Len=0"
"391","21:43:51","0.001659000","55","Modbus/TCP","3","57120","84.817517000","1726620231.448727000","Response: Trans:    42; Unit:   3, Func:   4: Read Input Registers"
"392","21:43:51","0.000038000","44","TCP","3","502","84.817555000","1726620231.448765000","57120  >  mbap(502) [ACK] Seq=505 Ack=463 Win=2619136 Len=0"
"393","21:43:53","2.005661000","56","Modbus/TCP","3","502","86.823216000","1726620233.454426000","   Query: Trans:    43; Unit:   3, Func:   4: Read Input Registers"
"394","21:43:53","0.000048000","44","TCP","3","57120","86.823264000","1726620233.454474000","mbap(502)  >  57120 [ACK] Seq=463 Ack=517 Win=2619136 Len=0"
"395","21:43:53","0.016283000","55","Modbus/TCP","3","57120","86.839547000","1726620233.470757000","Response: Trans:    43; Unit:   3, Func:   4: Read Input Registers"
"396","21:43:53","0.000045000","44","TCP","3","502","86.839592000","1726620233.470802000","57120  >  mbap(502) [ACK] Seq=517 Ack=474 Win=2619136 Len=0"
"397","21:43:55","1.987189000","56","Modbus/TCP","3","502","88.826781000","1726620235.457991000","   Query: Trans:    44; Unit:   3, Func:   4: Read Input Registers"
"398","21:43:55","0.000048000","44","TCP","3","57120","88.826829000","1726620235.458039000","mbap(502)  >  57120 [ACK] Seq=474 Ack=529 Win=2619136 Len=0"
"399","21:43:55","0.015687000","55","Modbus/TCP","3","57120","88.842516000","1726620235.473726000","Response: Trans:    44; Unit:   3, Func:   4: Read Input Registers"
"400","21:43:55","0.000074000","44","TCP","3","502","88.842590000","1726620235.473800000","57120  >  mbap(502) [ACK] Seq=529 Ack=485 Win=2619136 Len=0"
"401","21:43:57","2.002202000","56","Modbus/TCP","3","502","90.844792000","1726620237.476002000","   Query: Trans:    45; Unit:   3, Func:   4: Read Input Registers"
"402","21:43:57","0.000044000","44","TCP","3","57120","90.844836000","1726620237.476046000","mbap(502)  >  57120 [ACK] Seq=485 Ack=541 Win=2619136 Len=0"
"403","21:43:57","0.006702000","55","Modbus/TCP","3","57120","90.851538000","1726620237.482748000","Response: Trans:    45; Unit:   3, Func:   4: Read Input Registers"
"404","21:43:57","0.000056000","44","TCP","3","502","90.851594000","1726620237.482804000","57120  >  mbap(502) [ACK] Seq=541 Ack=496 Win=2619136 Len=0"
"405","21:43:59","2.022257000","56","Modbus/TCP","3","502","92.873851000","1726620239.505061000","   Query: Trans:    46; Unit:   3, Func:   4: Read Input Registers"
"406","21:43:59","0.000175000","44","TCP","3","57120","92.874026000","1726620239.505236000","mbap(502)  >  57120 [ACK] Seq=496 Ack=553 Win=2619136 Len=0"
"407","21:43:59","0.000161000","55","Modbus/TCP","3","57120","92.874187000","1726620239.505397000","Response: Trans:    46; Unit:   3, Func:   4: Read Input Registers"
"408","21:43:59","0.000028000","44","TCP","3","502","92.874215000","1726620239.505425000","57120  >  mbap(502) [ACK] Seq=553 Ack=507 Win=2619136 Len=0"
"409","21:44:01","2.003937000","56","Modbus/TCP","3","502","94.878152000","1726620241.509362000","   Query: Trans:    47; Unit:   3, Func:   4: Read Input Registers"
"410","21:44:01","0.000045000","44","TCP","3","57120","94.878197000","1726620241.509407000","mbap(502)  >  57120 [ACK] Seq=507 Ack=565 Win=2619136 Len=0"
"411","21:44:01","0.018498000","55","Modbus/TCP","3","57120","94.896695000","1726620241.527905000","Response: Trans:    47; Unit:   3, Func:   4: Read Input Registers"
"412","21:44:01","0.000046000","44","TCP","3","502","94.896741000","1726620241.527951000","57120  >  mbap(502) [ACK] Seq=565 Ack=518 Win=2619136 Len=0"
"413","21:44:03","1.991903000","56","Modbus/TCP","3","502","96.888644000","1726620243.519854000","   Query: Trans:    48; Unit:   3, Func:   4: Read Input Registers"
"414","21:44:03","0.000062000","44","TCP","3","57120","96.888706000","1726620243.519916000","mbap(502)  >  57120 [ACK] Seq=518 Ack=577 Win=2619136 Len=0"
"415","21:44:03","0.010651000","55","Modbus/TCP","3","57120","96.899357000","1726620243.530567000","Response: Trans:    48; Unit:   3, Func:   4: Read Input Registers"
"416","21:44:03","0.000051000","44","TCP","3","502","96.899408000","1726620243.530618000","57120  >  mbap(502) [ACK] Seq=577 Ack=529 Win=2619136 Len=0"
"417","21:44:05","1.997791000","56","Modbus/TCP","3","502","98.897199000","1726620245.528409000","   Query: Trans:    49; Unit:   3, Func:   4: Read Input Registers"
"418","21:44:05","0.000082000","44","TCP","3","57120","98.897281000","1726620245.528491000","mbap(502)  >  57120 [ACK] Seq=529 Ack=589 Win=2619136 Len=0"
"419","21:44:05","0.007123000","55","Modbus/TCP","3","57120","98.904404000","1726620245.535614000","Response: Trans:    49; Unit:   3, Func:   4: Read Input Registers"
"420","21:44:05","0.000037000","44","TCP","3","502","98.904441000","1726620245.535651000","57120  >  mbap(502) [ACK] Seq=589 Ack=540 Win=2619136 Len=0"
"421","21:44:07","2.008938000","56","Modbus/TCP","3","502","100.913379000","1726620247.544589000","   Query: Trans:    50; Unit:   3, Func:   4: Read Input Registers"
"422","21:44:07","0.000051000","44","TCP","3","57120","100.913430000","1726620247.544640000","mbap(502)  >  57120 [ACK] Seq=540 Ack=601 Win=2619136 Len=0"
"423","21:44:07","0.010945000","55","Modbus/TCP","3","57120","100.924375000","1726620247.555585000","Response: Trans:    50; Unit:   3, Func:   4: Read Input Registers"
"424","21:44:07","0.000050000","44","TCP","3","502","100.924425000","1726620247.555635000","57120  >  mbap(502) [ACK] Seq=601 Ack=551 Win=2619136 Len=0"
"425","21:44:09","2.015739000","56","Modbus/TCP","3","502","102.940164000","1726620249.571374000","   Query: Trans:    51; Unit:   3, Func:   4: Read Input Registers"
"426","21:44:09","0.000047000","44","TCP","3","57120","102.940211000","1726620249.571421000","mbap(502)  >  57120 [ACK] Seq=551 Ack=613 Win=2619136 Len=0"
"427","21:44:09","0.005167000","55","Modbus/TCP","3","57120","102.945378000","1726620249.576588000","Response: Trans:    51; Unit:   3, Func:   4: Read Input Registers"
"428","21:44:09","0.000053000","44","TCP","3","502","102.945431000","1726620249.576641000","57120  >  mbap(502) [ACK] Seq=613 Ack=562 Win=2619136 Len=0"
"429","21:44:11","2.021212000","56","Modbus/TCP","3","502","104.966643000","1726620251.597853000","   Query: Trans:    52; Unit:   3, Func:   4: Read Input Registers"
"430","21:44:11","0.000060000","44","TCP","3","57120","104.966703000","1726620251.597913000","mbap(502)  >  57120 [ACK] Seq=562 Ack=625 Win=2619136 Len=0"
"431","21:44:11","0.000673000","55","Modbus/TCP","3","57120","104.967376000","1726620251.598586000","Response: Trans:    52; Unit:   3, Func:   4: Read Input Registers"
"432","21:44:11","0.000043000","44","TCP","3","502","104.967419000","1726620251.598629000","57120  >  mbap(502) [ACK] Seq=625 Ack=573 Win=2619136 Len=0"
"433","21:44:13","2.038735000","56","Modbus/TCP","3","502","107.006154000","1726620253.637364000","   Query: Trans:    53; Unit:   3, Func:   4: Read Input Registers"
"434","21:44:13","0.000057000","44","TCP","3","57120","107.006211000","1726620253.637421000","mbap(502)  >  57120 [ACK] Seq=573 Ack=637 Win=2619136 Len=0"
"435","21:44:13","0.003636000","55","Modbus/TCP","3","57120","107.009847000","1726620253.641057000","Response: Trans:    53; Unit:   3, Func:   4: Read Input Registers"
"436","21:44:13","0.000044000","44","TCP","3","502","107.009891000","1726620253.641101000","57120  >  mbap(502) [ACK] Seq=637 Ack=584 Win=2619136 Len=0"
"437","21:44:15","1.979673000","56","Modbus/TCP","3","502","108.989564000","1726620255.620774000","   Query: Trans:    54; Unit:   3, Func:   4: Read Input Registers"
"438","21:44:15","0.000049000","44","TCP","3","57120","108.989613000","1726620255.620823000","mbap(502)  >  57120 [ACK] Seq=584 Ack=649 Win=2619136 Len=0"
"439","21:44:15","0.004806000","55","Modbus/TCP","3","57120","108.994419000","1726620255.625629000","Response: Trans:    54; Unit:   3, Func:   4: Read Input Registers"
"440","21:44:15","0.000038000","44","TCP","3","502","108.994457000","1726620255.625667000","57120  >  mbap(502) [ACK] Seq=649 Ack=595 Win=2619136 Len=0"
"441","21:44:17","2.004596000","56","Modbus/TCP","3","502","110.999053000","1726620257.630263000","   Query: Trans:    55; Unit:   3, Func:   4: Read Input Registers"
"442","21:44:17","0.000044000","44","TCP","3","57120","110.999097000","1726620257.630307000","mbap(502)  >  57120 [ACK] Seq=595 Ack=661 Win=2619136 Len=0"
"443","21:44:17","0.018331000","55","Modbus/TCP","3","57120","111.017428000","1726620257.648638000","Response: Trans:    55; Unit:   3, Func:   4: Read Input Registers"
"444","21:44:17","0.000073000","44","TCP","3","502","111.017501000","1726620257.648711000","57120  >  mbap(502) [ACK] Seq=661 Ack=606 Win=2619136 Len=0"
"445","21:44:19","1.981384000","56","Modbus/TCP","3","502","112.998885000","1726620259.630095000","   Query: Trans:    56; Unit:   3, Func:   4: Read Input Registers"
"446","21:44:19","0.000152000","44","TCP","3","57120","112.999037000","1726620259.630247000","mbap(502)  >  57120 [ACK] Seq=606 Ack=673 Win=2619136 Len=0"
"447","21:44:19","0.000360000","55","Modbus/TCP","3","57120","112.999397000","1726620259.630607000","Response: Trans:    56; Unit:   3, Func:   4: Read Input Registers"
"448","21:44:19","0.000030000","44","TCP","3","502","112.999427000","1726620259.630637000","57120  >  mbap(502) [ACK] Seq=673 Ack=617 Win=2619136 Len=0"
"449","21:44:21","2.018790000","56","Modbus/TCP","3","502","115.018217000","1726620261.649427000","   Query: Trans:    57; Unit:   3, Func:   4: Read Input Registers"
"450","21:44:21","0.000049000","44","TCP","3","57120","115.018266000","1726620261.649476000","mbap(502)  >  57120 [ACK] Seq=617 Ack=685 Win=2618880 Len=0"
"451","21:44:21","0.008354000","55","Modbus/TCP","3","57120","115.026620000","1726620261.657830000","Response: Trans:    57; Unit:   3, Func:   4: Read Input Registers"
"452","21:44:21","0.000047000","44","TCP","3","502","115.026667000","1726620261.657877000","57120  >  mbap(502) [ACK] Seq=685 Ack=628 Win=2619136 Len=0"
"453","21:44:23","2.000665000","56","Modbus/TCP","3","502","117.027332000","1726620263.658542000","   Query: Trans:    58; Unit:   3, Func:   4: Read Input Registers"
"454","21:44:23","0.000038000","44","TCP","3","57120","117.027370000","1726620263.658580000","mbap(502)  >  57120 [ACK] Seq=628 Ack=697 Win=2618880 Len=0"
"455","21:44:23","0.004372000","55","Modbus/TCP","3","57120","117.031742000","1726620263.662952000","Response: Trans:    58; Unit:   3, Func:   4: Read Input Registers"
"456","21:44:23","0.000102000","44","TCP","3","502","117.031844000","1726620263.663054000","57120  >  mbap(502) [ACK] Seq=697 Ack=639 Win=2619136 Len=0"
"457","21:44:25","2.008613000","56","Modbus/TCP","3","502","119.040457000","1726620265.671667000","   Query: Trans:    59; Unit:   3, Func:   4: Read Input Registers"
"458","21:44:25","0.000110000","44","TCP","3","57120","119.040567000","1726620265.671777000","mbap(502)  >  57120 [ACK] Seq=639 Ack=709 Win=2618880 Len=0"
"459","21:44:25","0.016796000","55","Modbus/TCP","3","57120","119.057363000","1726620265.688573000","Response: Trans:    59; Unit:   3, Func:   4: Read Input Registers"
"460","21:44:25","0.000060000","44","TCP","3","502","119.057423000","1726620265.688633000","57120  >  mbap(502) [ACK] Seq=709 Ack=650 Win=2619136 Len=0"
"461","21:44:27","2.022872000","56","Modbus/TCP","3","502","121.080295000","1726620267.711505000","   Query: Trans:    60; Unit:   3, Func:   4: Read Input Registers"
"462","21:44:27","0.000093000","44","TCP","3","57120","121.080388000","1726620267.711598000","mbap(502)  >  57120 [ACK] Seq=650 Ack=721 Win=2618880 Len=0"
"463","21:44:27","0.000826000","55","Modbus/TCP","3","57120","121.081214000","1726620267.712424000","Response: Trans:    60; Unit:   3, Func:   4: Read Input Registers"
"464","21:44:27","0.000042000","44","TCP","3","502","121.081256000","1726620267.712466000","57120  >  mbap(502) [ACK] Seq=721 Ack=661 Win=2619136 Len=0"
"465","21:44:29","2.162626000","56","Modbus/TCP","3","502","123.243882000","1726620269.875092000","   Query: Trans:    61; Unit:   3, Func:   4: Read Input Registers"
"466","21:44:29","0.000120000","44","TCP","3","57120","123.244002000","1726620269.875212000","mbap(502)  >  57120 [ACK] Seq=661 Ack=733 Win=2618880 Len=0"
"467","21:44:29","0.019120000","55","Modbus/TCP","3","57120","123.263122000","1726620269.894332000","Response: Trans:    61; Unit:   3, Func:   4: Read Input Registers"
"468","21:44:29","0.000058000","44","TCP","3","502","123.263180000","1726620269.894390000","57120  >  mbap(502) [ACK] Seq=733 Ack=672 Win=2618880 Len=0"
"469","21:44:31","1.980379000","56","Modbus/TCP","3","502","125.243559000","1726620271.874769000","   Query: Trans:    62; Unit:   3, Func:   4: Read Input Registers"
"470","21:44:31","0.000048000","44","TCP","3","57120","125.243607000","1726620271.874817000","mbap(502)  >  57120 [ACK] Seq=672 Ack=745 Win=2618880 Len=0"
"471","21:44:31","0.001174000","55","Modbus/TCP","3","57120","125.244781000","1726620271.875991000","Response: Trans:    62; Unit:   3, Func:   4: Read Input Registers"
"472","21:44:31","0.000039000","44","TCP","3","502","125.244820000","1726620271.876030000","57120  >  mbap(502) [ACK] Seq=745 Ack=683 Win=2618880 Len=0"
"473","21:44:33","2.081295000","56","Modbus/TCP","3","502","127.326115000","1726620273.957325000","   Query: Trans:    63; Unit:   3, Func:   4: Read Input Registers"
"474","21:44:33","0.000099000","44","TCP","3","57120","127.326214000","1726620273.957424000","mbap(502)  >  57120 [ACK] Seq=683 Ack=757 Win=2618880 Len=0"
"475","21:44:33","0.005704000","55","Modbus/TCP","3","57120","127.331918000","1726620273.963128000","Response: Trans:    63; Unit:   3, Func:   4: Read Input Registers"
