"No.","Time","TCP Delta","Length","Protocol","Stream index","Destination Port","Time since first frame in this TCP stream","Epoch Arrival Time","Info"
"64","21:45:25","59.838686000","78","TLSv1.3","1","8883","179.963350000","1726620325.847207000","Application Data"
"65","21:45:25","0.022330000","78","TLSv1.3","1","57119","179.985680000","1726620325.869537000","Application Data"
"66","21:45:26","0.236361000","54","TCP","1","8883","180.222041000","1726620326.105898000","57119  >  secure-mqtt(8883) [ACK] Seq=2156 Ack=5742 Win=131072 Len=0"
"67","21:45:26","0.309831000","253","TLSv1.3","1","8883","180.531872000","1726620326.415729000","Application Data"
"68","21:45:26","0.039113000","80","TLSv1.3","1","57119","180.570985000","1726620326.454842000","Application Data"
"69","21:45:26","0.141877000","54","TCP","1","8883","180.712862000","1726620326.596719000","57119  >  secure-mqtt(8883) [ACK] Seq=2355 Ack=5768 Win=131072 Len=0"
"70","21:46:25","59.391421000","253","TLSv1.3","1","8883","240.104283000","1726620385.988140000","Application Data"
"71","21:46:26","0.039455000","80","TLSv1.3","1","57119","240.143738000","1726620386.027595000","Application Data"
"72","21:46:26","0.082310000","54","TCP","1","8883","240.226048000","1726620386.109905000","57119  >  secure-mqtt(8883) [ACK] Seq=2554 Ack=5794 Win=131072 Len=0"
"73","21:47:26","59.897076000","78","TLSv1.3","1","8883","300.123124000","1726620446.006981000","Application Data"
"74","21:47:26","0.038405000","78","TLSv1.3","1","57119","300.161529000","1726620446.045386000","Application Data"
"75","21:47:26","0.063989000","54","TCP","1","8883","300.225518000","1726620446.109375000","57119  >  secure-mqtt(8883) [ACK] Seq=2578 Ack=5818 Win=131072 Len=0"
"76","21:48:26","59.905869000","78","TLSv1.3","1","8883","360.131387000","1726620506.015244000","Application Data"
"77","21:48:26","0.031320000","78","TLSv1.3","1","57119","360.162707000","1726620506.046564000","Application Data"
"78","21:48:26","0.046248000","54","TCP","1","8883","360.208955000","1726620506.092812000","57119  >  secure-mqtt(8883) [ACK] Seq=2602 Ack=5842 Win=131072 Len=0"
"79","21:49:26","59.928712000","78","TLSv1.3","1","8883","420.137667000","1726620566.021524000","Application Data"
"80","21:49:26","0.023401000","78","TLSv1.3","1","57119","420.161068000","1726620566.044925000","Application Data"
"81","21:49:26","0.051054000","54","TCP","1","8883","420.212122000","1726620566.095979000","57119  >  secure-mqtt(8883) [ACK] Seq=2626 Ack=5866 Win=131072 Len=0"
"82","21:50:25","59.820087000","253","TLSv1.3","1","8883","480.032209000","1726620625.916066000","Application Data"
"83","21:50:25","0.029698000","80","TLSv1.3","1","57119","480.061907000","1726620625.945764000","Application Data"
"84","21:50:25","0.044259000","54","TCP","1","8883","480.106166000","1726620625.990023000","57119  >  secure-mqtt(8883) [ACK] Seq=2825 Ack=5892 Win=130816 Len=0"
"85","21:51:25","59.931677000","78","TLSv1.3","1","8883","540.037843000","1726620685.921700000","Application Data"
"86","21:51:25","0.020369000","78","TLSv1.3","1","57119","540.058212000","1726620685.942069000","Application Data"
"87","21:51:25","0.040307000","54","TCP","1","8883","540.098519000","1726620685.982376000","57119  >  secure-mqtt(8883) [ACK] Seq=2849 Ack=5916 Win=130816 Len=0"
"88","21:52:25","59.951441000","78","TLSv1.3","1","8883","600.049960000","1726620745.933817000","Application Data"
"89","21:52:25","0.020584000","78","TLSv1.3","1","57119","600.070544000","1726620745.954401000","Application Data"
"90","21:52:25","0.000081000","253","TLSv1.3","1","8883","600.070625000","1726620745.954482000","Application Data"
"91","21:52:25","0.041674000","80","TLSv1.3","1","57119","600.112299000","1726620745.996156000","Application Data"
"92","21:52:26","0.048058000","54","TCP","1","8883","600.160357000","1726620746.044214000","57119  >  secure-mqtt(8883) [ACK] Seq=3072 Ack=5966 Win=130816 Len=0"
"93","21:53:26","60.026267000","78","TLSv1.3","1","8883","660.186624000","1726620806.070481000","Application Data"
"94","21:53:26","0.082512000","78","TLSv1.3","1","57119","660.269136000","1726620806.152993000","Application Data"
"95","21:53:26","0.187918000","54","TCP","1","8883","660.457054000","1726620806.340911000","57119  >  secure-mqtt(8883) [ACK] Seq=3096 Ack=5990 Win=130816 Len=0"
"96","21:54:26","59.707865000","253","TLSv1.3","1","8883","720.164919000","1726620866.048776000","Application Data"
"97","21:54:26","0.044273000","80","TLSv1.3","1","57119","720.209192000","1726620866.093049000","Application Data"
"98","21:54:26","0.127997000","54","TCP","1","8883","720.337189000","1726620866.221046000","57119  >  secure-mqtt(8883) [ACK] Seq=3295 Ack=6016 Win=130816 Len=0"
"99","21:55:26","59.845741000","78","TLSv1.3","1","8883","780.182930000","1726620926.066787000","Application Data"
"100","21:55:26","0.048998000","78","TLSv1.3","1","57119","780.231928000","1726620926.115785000","Application Data"
"101","21:55:26","0.052803000","54","TCP","1","8883","780.284731000","1726620926.168588000","57119  >  secure-mqtt(8883) [ACK] Seq=3319 Ack=6040 Win=130816 Len=0"
"102","21:56:26","59.910790000","78","TLSv1.3","1","8883","840.195521000","1726620986.079378000","Application Data"
"103","21:56:26","0.046731000","78","TLSv1.3","1","57119","840.242252000","1726620986.126109000","Application Data"
"104","21:56:26","0.000074000","253","TLSv1.3","1","8883","840.242326000","1726620986.126183000","Application Data"
"105","21:56:26","0.055220000","80","TLSv1.3","1","57119","840.297546000","1726620986.181403000","Application Data"
"106","21:56:26","0.055154000","54","TCP","1","8883","840.352700000","1726620986.236557000","57119  >  secure-mqtt(8883) [ACK] Seq=3542 Ack=6090 Win=130816 Len=0"
